ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Convertible bonds (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),symbol,Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve
HRC,2021,2,265729004784,231841377530,0,12517974328,15263308985,6106343941,767263026370,,276618895450,237325102915.0,4191809555,1032992031154,501911709284,338439776025,163471933259,531080321870,531080321870,,2111043416,,,1032992031154,122461000,,15263308985,0.0,232435634035.0,302066220000,302066220000,0.0,163471933259,3788547249,101523388270,,4191809555,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2021,1,266567878159,12522085886,220000000000,13945897564,18997809228,1102085481,760594817312,,268956701536,237325102915.0,4582179742,1027162695471,489022422118,325550488859,163471933259,538140273353,538140273353,,9808126566,,,1027162695471,180579566,,18997809228,0.0,231798502368.0,302066220000,302066220000,0.0,163471933259,2112201712,98649260836,,4582179742,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2020,4,305386618356,29691705345,220000000000,31880145642,22713663428,1101103941,758015579166,,271930241869,238011136744.0,4372739742,1063402197522,526099919068,362627985809,163471933259,537302278454,537302278454,,8970131667,,,1063402197522,1219917000,,22713663428,0.0,231798502368.0,302066220000,302066220000,0.0,163471933259,1794429733,120346398168,,4372739742,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2020,3,273853096283,23363459168,220000000000,13393806010,14263861440,2831969665,763185953398,,276354359007,238205586125.0,6309565075,1037039049681,505246407039,321333096026,183913311013,531792642642,531792642642,,3460495855,,,1037039049681,128461000,,14263861440,0.0,231798502368.0,302066220000,302066220000,0.0,183913311013,4931711130,88223249630,,6309565075,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2020,2,271105228209,242193497146,0,13147889444,10140144954,5623696665,765188069209,,279039872265,238205586125.0,4861160486,1036293297418,505631634680,321718323667,183913311013,530661662738,530661662738,,2329515951,,,1036293297418,151012750,,10140144954,0.0,231798502368.0,302066220000,302066220000,0.0,183913311013,657051833,90319313045,,4861160486,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2020,1,278463281932,239259649949,0,8587404209,24218013277,6398214497,763191642731,,252799224359,238294035229.0,4137151093,1041654924663,506977526877,324990999245,181986527632,534677397786,534677397786,,6554271347,,,1041654924663,128461000,,24218013277,0.0,231589482020.0,302066220000,302066220000,0.0,181986527632,9905308985,89681868968,,4137151093,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2019,4,298016271293,248075930592,0,6709844212,42235093473,995403016,760611641457,,255591754939,238294035229.0,3234664729,1058627912750,522775765963,342212626331,180563139632,535852146787,535852146787,,7729020348,,,1058627912750,122461000,,42235093473,0.0,231589482020.0,302066220000,302066220000,0.0,180563139632,5937976182,97403538214,,3234664729,238504631057.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2019,3,268106170659,231659570121,13000000000,4387144141,13952019383,5107437014,774072231929,,265087730190,239844435553.0,3208228243,1042178402588,511682902844,310759489498,200923413346,530495499744,530495499744,,2372373305,,,1042178402588,122461000,,13952019383,0.0,231589482020.0,302066220000,302066220000,200923413346.0,0,11543011621,67785567528,,3208228243,240154631057.0,185097077.0,185097077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2019,2,37489131855,7183736522,13000000000,3287356631,8509486772,5508551930,780844674013,,269378887465,239844435553.0,3165628243,818333805868,288449753221,90190829140,198258924081,529884052647,529884052647,,1760926208,,,818333805868,135544840,,8509486772,0.0,231589482020.0,302066220000,302066220000,0.0,198258924081,7388308178,68900742826,,3165628243,240154631057.0,185097077.0,185097077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2019,1,55713698480,32722968505,0,4017705047,17166691959,1806332969,776968644795,,199822435140,239870443126.0,5007876172,832682343275,298720044578,102116436424,196603608154,533962298697,533962298697,,6078175323,,,832682343275,331628680,,17166691959,0.0,231350478955.0,302066220000,302066220000,0.0,196603608154,12384193563,85912458323,,5007876172,240154631057.0,185097077.0,185097077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2018,4,67011937705,32205422170,0,9214828302,24355049572,1236637661,773536960121,,202286666704,242950443126.0,2942625263,840548897826,304699771387,109283080413,195416690974,535849126439,535849126439,,7965003065,,,840548897826,122461000,,24355049572,0.0,231350478955.0,302066220000,302066220000,0.0,195416690974,5751927837,84044305249,,2942625263,243234631057.0,185097077.0,185097077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2018,3,59234200698,18955109371,0,5557951317,32120736994,2600403016,780529738898,,205142643991,249504631057.0,4367242093,839763939596,308753054082,98570005302,210183048780,531010885514,531010885514,,3126762140,,,839763939596,132461000,,32120736994,0.0,231350478955.0,302066220000,302066220000,0.0,210183048780,15542729651,71092546174,,4367242093,249504631057.0,185097077.0,185097077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2018,2,27652651020,6377798255,0,2924927853,14054521896,4295403016,772802113233,,205790805691,249504631057.0,4059747093,800454764253,270415477753,63268153408,207147324345,530039286500,530039286500,,2155163126,,,800454764253,808241000,,14386642894,0.0,231350478955.0,302066220000,302066220000,0.0,207147324345,3841808150,49081068225,,4059747093,249504631057.0,218273077.0,218273077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2018,1,24689248548,5594401495,0,3333471241,14270806147,1490569665,767128884678,,161701264761,249504631057.0,3313792773,791818133226,257813569419,52614480188,205199089231,534004563807,534004563807,,6589036703,,,791818133226,250961000,,14270806147,0.0,230881882685.0,302066220000,302066220000,0.0,205199089231,15571735704,34720012389,,3313792773,249504631057.0,230436077.0,230436077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2025,4,13455528388214,858258243911,66821246199,2186949030650,9439963068863,903536798591,7602762595991,0,4185099094921,0,453462118405,21058290984205,9681983135868,9665003804902,16979330966,11376307848337,11376307848337,4941046831940,15953484718,21058290984205,519036765918,0,9589766346113,0,0,6209823090000,6209823090000,0,216888675230,6143207253959,0,295553842016,0,832391609436,1882391609436,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2025,3,11715671714140,427830965127,88176635011,2188354879723,8203702938983,807606295296,7237371126105,0,4121684812556,400000000,420236919112,18953042840245,7614415050988,7598266235772,16148815216,11338627789257,11338627789257,4913032543029,16005202280,18953042840245,509359793355,0,8353506216233,0,0,6209823090000,6209823090000,0,221837016079,4403865722131,0,263182839004,0,680311709256,1930311709256,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2025,2,12416615897313,706437924435,77217874524,2910776724204,8042317648744,679865725406,6723036863779,0,3891590507063,7400000000,442624245038,19139652761092,7884016796035,7867163334718,16853461317,11255635965057,11255635965057,4824829828776,16170695480,19139652761092,412480055586,0,8213099831929,0,0,6209823090000,6209823090000,0,159962170647,4630410999114,0,289989431217,0,543687620625,1443687620625,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2025,1,11589062364492,391355746715,57010323523,2400507704146,8029205842042,710982748066,5959201881882,0,4017739290163,7000000000,414960366767,17548264246374,6235085277759,6218231816442,16853461317,11313178968615,11313178968615,4896984450327,16159747362,17548264246374,236745906965,0,8199988025227,0,0,6209823090000,6209823090000,0,239231800281,3532354575392,0,272572568607,0,376455383200,826455383200,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2024,4,14472021631560,1497358445129,31278739735,2359667839628,9749086641766,834629965302,5328171043984,0,3970963932867,0,425184516640,19800192675544,8679921783864,8663651871439,16269912425,11120270891680,11120270891680,4689470859774,16146097060,19800192675544,672726166114,0,10065391656326,0,0,6209823090000,6209823090000,0,154096390652,6409986582632,0,284457575309,0,213321984200,213321984200,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2024,3,14174354519923,602071799277,30636010069,2985396517329,9712417100426,843833092822,5391266415234,0,4110740000399,1000000000,401090402216,19565620935157,8648683879620,8632413967195,16269912425,10916937055537,10916937055537,4532690018176,16138194524,19565620935157,626072378471,0,10028722114986,0,0,6159823090000,6159823090000,0,198890754513,5364084453144,0,261145045760,0,214837184200,214837184200,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2024,2,14221597021261,472893764824,30619936063,2422009430690,10157760711984,1138313177700,5501352915544,0,4282816438720,1000000000,414256063740,19722949936805,8614667658925,8598498885070,16168773855,11108282277880,11108282277880,4714027633633,16134611413,19722949936805,286768268575,0,10369920206200,0,0,6159823090000,6159823090000,0,249495808741,5944068242676,0,273177626004,0,220718684200,220718684200,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2024,1,16304365842349,369599002566,24358873665,2601913462276,11919893710214,1388600793628,5672263252129,0,4515572602173,1000000000,422891592821,21976629094478,10816536031178,10800367257323,16168773855,11160093063300,11160093063300,4778941165120,16125375281,21976629094478,133811937213,0,12132053204430,0,0,6159823090000,6159823090000,0,281653635372,6164226457735,0,289530761372,0,191464985540,191464985540,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2023,4,12957015813515,1685517634945,24158873665,2415132142076,8025345674553,806861488276,5841415931067,0,4763846202278,1000000000,405518425235,18798431744582,7927852855266,7911607932270,16244922996,10870578889316,10870578889316,4472393470899,16109327147,18798431744582,230477265411,0,8142784177635,0,0,6159823090000,6159823090000,0,391620229259,4684436948493,0,303132469593,0,133657245800,133657245800,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2023,3,11274839904924,596862912861,26175510851,2322150338611,7628606120691,701045021910,6090465740720,0,5019581505116,1000000000,396349201331,17365305645644,6585139273223,6568894350227,16244922996,10780166372421,10780166372421,4369041219887,16099026522,17365305645644,97524228315,0,7746044623773,0,0,6159823090000,6159823090000,0,142527410662,2936344523958,0,303516349039,0,143083524246,143083524246,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2023,2,10125439964874,713056792906,25600152257,2416407412914,6248833938384,721541668413,6401192396577,0,5224796974714,1000000000,429841674017,16526632361451,6159554691689,6142117887905,17436803784,10367077669762,10367077669762,4108251768397,16080427870,16526632361451,128294573023,0,6460439512415,0,0,5980549860000,5980549860000,0,134093877172,4370048731689,0,301830763047,0,149223745800,149223745800,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2023,1,10133865551755,325497600346,25586622659,1925405464816,7012672880497,844702983437,6630010925442,0,5473505825124,1000000000,405369723166,16763876477197,6365570815454,6348134011670,17436803784,10398305661743,10398305661743,4094104223806,16067249969,16763876477197,193690368071,0,7198612734543,0,0,5980549860000,5980549860000,0,223614412553,3577665937842,0,302200405681,0,153404291600,153404291600,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2022,4,9036741034953,647453493086,25718661821,1654958606890,5980546882095,728063391061,6926995715786,0,5716158120271,1000000000,444371598545,15963736750739,5793274330371,5777146080962,16128249409,10170462420368,10170462420368,3861942771877,16052286349,15963736750739,120589076511,0,6632566173056,0,0,5980549860000,5980549860000,0,181637509751,2693712831081,0,305434182437,0,166958781600,166958781600,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2022,3,9834993231398,330134957719,8698661821,1452105119089,7395309339966,648745152803,7190417956533,0,5958828374791,17000000000,439558856970,17025411187931,6141841220117,6009187395647,132653824470,10883569967814,10883569967814,4542183640565,16044918305,17025411187931,117395280068,0,8110988499714,0,0,5980549860000,5980549860000,116525575061,192124686232,4070493519978,0,295431936752,0,171495291600,171495291600,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2022,2,15654951286538,343742316502,8688297571,1997647760820,12344556980177,960315931468,7424015831646,0,5997578706698,17000000000,477546781272,23078967118184,11323766345784,11014886133464,308880212320,11755200772400,11755200772400,6425592995338,16067477382,23078967118184,234749521950,0,12503354043632,0,0,4934818960000,4934818960000,293461944323,207586454843,7374085667246,0,287452797029,0,172580791600,172580791600,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2022,1,14594182156203,354992967431,8677933321,1922198969371,11627044084383,681268201697,7618540046006,0,6215414612107,17000000000,469985806749,22212722202209,10707602410239,10342722197919,364880212320,11505119791970,11505119791970,6160591350474,15909278301,22212722202209,276216306170,0,11785841147838,0,0,4934818960000,4934818960000,349461944323,418671210885,6721489365366,0,281076743353,0,176754337400,176754337400,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2021,4,15114221429127,1018387535165,13003792159,2677648274356,10212318139294,1192863688153,7818038890632,0,6407576068202,17000000000,473228675654,22932260319759,11643197241720,10617051295410,1026145946310,11289063078039,11289063078039,5925892011043,15912579323,22932260319759,368270609088,0,10419213153701,0,0,4934818960000,4934818960000,1011518491983,217736964333,4955736107983,0,269556817806,0,177771837400,177771837400,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2021,3,18655160349585,492796782190,28003792159,4534902423539,12349095948022,1250361403675,7962869653354,0,6662061653393,17000000000,443590777836,26618030002939,15786236174085,14372246601418,1413989572667,10831793828854,10831793828854,5633071186571,15915941950,26618030002939,68897236027,0,12555990962429,0,0,4934818960000,4934818960000,1399362118340,268020163980,5436688415777,0,263776212655,0,179887837400,179887837400,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2021,2,17185925377274,505654076442,23517531836,3765465221700,11646465270749,1244823276547,7975078191490,0,6905426880283,21472160000,337311930827,25161003568764,15305000806887,13666262674731,1638738132156,9856002761877,9856002761877,5136785444357,16702038776,25161003568764,671614712732,0,11712490657896,0,0,4446252130000,4446252130000,1624262118340,320003883636,5451456982578,0,222931844776,0,174529883200,174529883200,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2021,1,13797002912377,714861175002,8501781836,2988496402055,9065354198240,1019789355244,8236024962318,0,7150474226096,21472160000,343136804846,22033027874695,13888142839826,12084004707670,1804138132156,8144885034869,8144885034869,3499030572027,21071552596,22033027874695,111693904186,0,9131379585387,0,0,4446252130000,4446252130000,1789662118340,407479273679,4963525990444,0,233939601111,0,168320229000,168320229000,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2020,4,8877609524962,490523725247,5516043836,2795071756371,4775426848680,811071150828,8473226087844,0,7380037455004,21472160000,331961936921,17350835612806,10266256860317,8273277515152,1992979345165,7084578752489,7084578752489,2439564638662,6631207919,17350835612806,221828567897,0,4827010015422,0,0,4446252130000,4446252130000,1981714531349,315100678739,5437354093901,0,249696119992,0,175592029000,175592029000,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2020,3,9022315330402,574767066704,516043836,2024273013463,5523844442201,898914764198,8734092334529,0,7594742677985,26472160000,351972179819,17756407664931,11165669153608,8991488795259,2174180358349,6590738511323,6590738511323,1954018045161,6620370817,17756407664931,100085092644,0,5568878411270,0,0,4446252130000,4446252130000,2162915544533,208728376787,6023444645186,0,272734770282,0,184949529000,184949529000,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2020,2,7392336456051,390477101350,750000000,1497170937083,4597878205003,906060212615,9044061577950,0,7886945898283,22000000000,382085727018,16436398034001,10285568150305,7931122739841,2354445410464,6150829883696,6150829883696,1502166657687,6642392899,16436398034001,108286362119,0,4670116269671,0,0,4446252130000,4446252130000,2350505439604,99532438392,6119010261191,0,297921854713,0,209928208200,209928208200,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2020,1,7653000437488,379875597063,1266043836,1315974471262,4994184476376,961699848951,9329515377054,0,8040704977587,22000000000,385889582777,16982515814542,11142513530769,8580896327777,2561617202992,5840002283773,5840002283773,1394527453400,7554360878,16982515814542,114328292952,0,5066422541044,0,0,4234694890000,4234694890000,2557677232132,83082721429,6028827162070,0,311762800655,0,218861054000,218861054000,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2019,4,7098887779637,431715664614,76250000000,1318391135054,4270808331732,1001722648237,9626207738848,0,8333656083297,22000000000,389064336313,16725095518485,11082191190844,8324672102344,2757519088500,5642904327641,5642904327641,1193485487417,7554015006,16725095518485,100069640916,0,4322659439643,0,0,4234694890000,4234694890000,2753913334250,105222709541,6625125109217,0,339468857444,0,232087391747,232087391747,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2019,3,7355652364016,288707713172,76250000000,1339263670053,4547528637193,1103902343598,9869786099023,0,8642006807601,17000000000,407565126082,17225438463039,11757157277389,8767419669924,2989737607465,5468281185650,5468281185650,1021280774551,7554667443,17225438463039,135583407831,0,4599379745104,0,0,4234694890000,4234694890000,2986131853215,101394195074,6706463172987,0,365534127666,0,226761293160,226761293160,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2019,2,8140856041531,307566948926,750000000,1568448002145,4922936966695,1341154123765,10046225983778,0,8932846162791,16000000000,456716912929,18187082025309,12801290912216,9514552955163,3286737957053,5385791113093,5385791113093,937343183794,7549261469,18187082025309,156980233566,0,4953640125081,0,0,4234694890000,4234694890000,3282352882553,100908014696,7723326854644,0,402262799182,0,169411647249,169411647249,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2019,1,8079401340597,370385702520,520387032,1760819636313,4527198003003,1420477611729,10286027606130,0,7822929605338,16000000000,489496646869,18365428946727,13139161978796,9877075281656,3262086697140,5226266967931,5226266967931,1161076507179,7533596972,18365428946727,145998071387,0,4557901161389,0,0,3849903280000,3849903280000,3258074522640,155218253959,7652916338970,4379351885,431089482050,0,160328954728,160328954728,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2018,4,9435439546881,423725062878,270387032,1937920131874,5685691471407,1387832493690,10398732359611,0,8038989872036,62600000000,506267917842,19834171906492,14651981013272,10947774413367,3704206599905,5182190893220,5182190893220,1115716074055,8263852168,19834171906492,267573838563,0,5726383178272,0,0,3849903280000,3849903280000,3700494166405,140627208877,8457656611063,8747583936,463979556183,0,202370220436,202370220436,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,2018,3,10799699101991,492079830667,270387032,2118733369445,6606994466635,1581621048212,10455122959627,0,8124639435592,98957678001,516381284343,21254822061618,16103196342693,12637507361815,3465688980878,5151625718925,5151625718925,1055058327742,35914177106,21254822061618,296532254907,3660295900,6647686173500,0,0,3849903280000,3849903280000,3461976547378,141297692947,10879859929887,0,475698024116,0,202370220436,202370220436,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
